Sales_ID,name,year,selling_price,km_driven,Region,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold,Car Age,car_company,car_model,car_new_name
489,Kia Seltos HTE D,2019,643000,10000,South,North Carolina,Charlotte,Diesel,Individual,Manual,First Owner,20.8,1493.0,113.4,250nm@ 1500-2750rpm,5,Y,6,Kia,Seltos,HTE D
490,Hyundai Xcent 1.2 VTVT S,2018,500000,60000,Central,Texas,Dallas,Petrol,Individual,Manual,First Owner,20.14,1197.0,81.86,113.75nm@ 4000rpm,5,Y,7,Hyundai,Xcent,1.2 VTVT S
491,Honda Brio 1.2 S MT,2016,425000,22000,East,District of Columbia,Washington,Petrol,Individual,Manual,First Owner,18.5,1198.0,86.8,109Nm@ 4500rpm,5,Y,9,Honda,Brio,1.2 S MT
492,Maruti Alto 800 LXI,2014,250000,25000,West,Washington,Seattle,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69Nm@ 3500rpm,5,Y,11,Maruti,Alto,800 LXI
493,Maruti Celerio LDi,2016,285000,70000,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,27.62,793.0,47.0,125Nm@ 2000rpm,5,Y,9,Maruti,Celerio,LDi
494,Maruti Swift Dzire VXi,2008,160000,123000,West,Washington,Seattle,Petrol,Individual,Manual,Third Owner,17.5,1298.0,85.8,114Nm@ 4000rpm,5,Y,17,Maruti,Swift,Dzire VXi
495,Volkswagen Vento Diesel Trendline,2011,250000,70000,West,Washington,Seattle,Diesel,Individual,Manual,Second Owner,20.54,1598.0,103.6,250Nm@ 1500-2500rpm,5,Y,14,Volkswagen,Vento,Diesel Trendline
496,Chevrolet Beat LS,2013,170000,70000,South,Florida,Miami,Petrol,Individual,Manual,Second Owner,18.6,1199.0,79.4,108Nm@ 4400rpm,5,Y,12,Chevrolet,Beat,LS
497,Toyota Etios Liva GD,2013,409999,45000,East,New York,New York City,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.06,170Nm@ 1800-2400rpm,5,Y,12,Toyota,Etios,Liva GD
498,Hyundai Grand i10 AT Asta,2015,400000,40000,East,New York,New York City,Petrol,Individual,Automatic,First Owner,18.9,1197.0,82.0,114Nm@ 4000rpm,5,Y,10,Hyundai,Grand,i10 AT Asta
499,Maruti Swift Dzire VDI,2019,700000,30000,East,New York,New York City,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,190Nm@ 2000rpm,5,Y,6,Maruti,Swift,Dzire VDI
500,Honda Civic 1.8 V AT,2007,350000,90000,West,Washington,Seattle,Petrol,Individual,Automatic,First Owner,12.9,1799.0,130.0,172Nm@ 4300rpm,5,Y,18,Honda,Civic,1.8 V AT
501,Maruti Ertiga BSIV VXI,2016,660000,34000,Central,Texas,Dallas,Petrol,Individual,Manual,Second Owner,17.5,1373.0,91.1,130Nm@ 4000rpm,7,Y,9,Maruti,Ertiga,BSIV VXI
502,Maruti Alto 800 VXI,2017,268000,25000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,69Nm@ 3500rpm,5,Y,8,Maruti,Alto,800 VXI
503,Maruti Alto 800 VXI,2016,270000,50000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69Nm@ 3500rpm,5,Y,9,Maruti,Alto,800 VXI
504,Chevrolet Beat Diesel LT,2013,300000,50000,Central,Michigan,Detroit,Diesel,Individual,Manual,First Owner,25.44,936.0,57.6,150Nm@ 1750rpm,5,Y,12,Chevrolet,Beat,Diesel LT
505,Tata Tiago 1.2 Revotron XZ,2017,450000,90000,East,New York,New York City,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,114Nm@ 3500rpm,5,Y,8,Tata,Tiago,1.2 Revotron XZ
506,Chevrolet Beat Diesel LT,2012,220000,70000,East,New York,New York City,Diesel,Individual,Manual,Second Owner,25.44,936.0,57.6,150Nm@ 1750rpm,5,Y,13,Chevrolet,Beat,Diesel LT
507,Tata New Safari DICOR 2.2 VX 4x2,2009,250000,146000,East,New York,New York City,Diesel,Individual,Manual,Second Owner,13.93,2179.0,138.0,320Nm@ 1700-2700rpm,7,Y,16,Tata,New,Safari DICOR 2.2 VX 4x2
508,Ford Figo Petrol EXI,2012,300000,85000,East,New York,New York City,Petrol,Individual,Manual,Second Owner,15.6,1196.0,70.0,102Nm@ 4000rpm,5,Y,13,Ford,Figo,Petrol EXI
509,Tata Indica V2 2001-2011 DLS BSIII,2009,88000,201850,Central,Illinois,Chicago,Diesel,Individual,Manual,Second Owner,17.88,1396.0,52.8,85Nm@ 2500rpm,5,Y,16,Tata,Indica,V2 2001-2011 DLS BSIII
510,Maruti Swift Dzire VDI,2016,561000,30000,East,New York,New York City,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,190Nm@ 2000rpm,5,Y,9,Maruti,Swift,Dzire VDI
511,Maruti Swift Dzire VDI,2018,755000,15000,East,New York,New York City,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,190Nm@ 2000rpm,5,Y,7,Maruti,Swift,Dzire VDI
512,Datsun RediGO S,2017,235000,25000,East,New York,New York City,Petrol,Individual,Manual,First Owner,22.7,799.0,53.64,72Nm@ 4386rpm,5,Y,8,Datsun,RediGO,S
513,Maruti Alto K10 LXI,2011,165000,90000,West,Washington,Seattle,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,90Nm@ 3500rpm,5,Y,14,Maruti,Alto,K10 LXI
514,Maruti Swift Dzire LDi,2008,190000,80000,South,North Carolina,Charlotte,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,190Nm@ 2000rpm,5,Y,17,Maruti,Swift,Dzire LDi
515,Tata Indica V2 DLX BSII,2011,110000,50000,Central,Texas,Dallas,Diesel,Individual,Manual,First Owner,17.2,1396.0,53.5,"8.5@ 2,500(kgm@ rpm)",5,Y,14,Tata,Indica,V2 DLX BSII
516,Mahindra Bolero 2011-2019 DI 4WD NON AC,2012,320000,80000,West,California,Los Angeles,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,180Nm@ 1440-1500rpm,8,Y,13,Mahindra,Bolero,2011-2019 DI 4WD NON AC
518,Hyundai i20 Asta Option 1.2,2016,540000,38000,West,California,San Diego,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5,Y,9,Hyundai,i20,Asta Option 1.2
519,Hyundai EON Era Plus,2013,180000,60000,West,California,San Diego,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,5,Y,12,Hyundai,EON,Era Plus
520,Maruti Eeco 7 Seater Standard BSIV,2016,270000,100000,West,California,Los Angeles,Petrol,Individual,Manual,Third Owner,15.37,1196.0,73.0,101Nm@ 3000rpm,7,Y,9,Maruti,Eeco,7 Seater Standard BSIV
521,Maruti Swift Dzire 1.2 Vxi BSIV,2012,450000,30000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,17.5,1197.0,85.8,114Nm@ 4000rpm,5,Y,13,Maruti,Swift,Dzire 1.2 Vxi BSIV
522,Maruti Swift Dzire VXI,2014,450000,30000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,19.1,1197.0,85.8,114Nm@ 4000rpm,5,Y,11,Maruti,Swift,Dzire VXI
523,Chevrolet Beat LT,2015,200000,50000,East,New York,New York City,Petrol,Individual,Manual,First Owner,18.6,1199.0,76.8,106.5Nm@ 4400rpm,5,Y,10,Chevrolet,Beat,LT
524,Tata Tiago 1.2 Revotron XZ,2017,425000,42000,East,District of Columbia,Washington,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,114Nm@ 3500rpm,5,Y,8,Tata,Tiago,1.2 Revotron XZ
525,Chevrolet Sail 1.2 LS ABS,2016,400000,30000,East,District of Columbia,Washington,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.4,108.5Nm@ 5000rpm,5,Y,9,Chevrolet,Sail,1.2 LS ABS
526,Maruti Alto LXi BSIII,2009,125000,60000,Central,Texas,Dallas,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5,Y,16,Maruti,Alto,LXi BSIII
527,Jeep Compass 2.0 Longitude Option BSIV,2018,1600000,14000,South,North Carolina,Charlotte,Diesel,Individual,Manual,First Owner,17.1,1956.0,170.0,350Nm@ 1750-2500rpm,5,Y,7,Jeep,Compass,2.0 Longitude Option BSIV
528,Honda City i VTEC VX,2015,900000,22000,East,Massachusetts,Boston,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.3,145Nm@ 4600rpm,5,Y,10,Honda,City,i VTEC VX
529,Volkswagen Vento Diesel Highline,2012,450000,90000,East,Massachusetts,Boston,Diesel,Individual,Manual,First Owner,20.54,1598.0,103.6,250Nm@ 1500-2500rpm,5,Y,13,Volkswagen,Vento,Diesel Highline
530,Maruti Alto K10 2010-2014 VXI,2011,210000,46000,Central,Texas,Houston,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,90Nm@ 3500rpm,5,Y,14,Maruti,Alto,K10 2010-2014 VXI
531,Hyundai i20 1.2 Asta Option,2018,801000,20000,East,New York,New York City,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5,Y,7,Hyundai,i20,1.2 Asta Option
532,Tata Venture EX 7 Str Captain Seats,2014,317000,15000,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,First Owner,15.42,1405.0,70.0,135Nm@ 2500rpm,7,Y,11,Tata,Venture,EX 7 Str Captain Seats
533,Maruti Ertiga VXI,2015,600000,40000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,Second Owner,16.02,1373.0,93.7,130Nm@ 4000rpm,7,Y,10,Maruti,Ertiga,VXI
534,Hyundai i20 Magna,2014,330000,30000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,Second Owner,18.5,1197.0,82.85,113.7Nm@ 4000rpm,5,Y,11,Hyundai,i20,Magna
535,Hyundai EON Magna Plus,2017,320000,15000,West,California,Los Angeles,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,5,Y,8,Hyundai,EON,Magna Plus
537,Hyundai Getz GLX,2007,120000,110000,South,Florida,Miami,Petrol,Individual,Manual,Second Owner,15.3,1341.0,83.0,115Nm@ 3200rpm,5,Y,18,Hyundai,Getz,GLX
538,Maruti Alto LXi,2009,130000,70000,East,District of Columbia,Washington,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5,Y,16,Maruti,Alto,LXi
539,Chevrolet Sail 1.2 LS,2015,220000,80000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.4,108.5Nm@ 5000rpm,5,Y,10,Chevrolet,Sail,1.2 LS
541,Tata Zest Revotron 1.2T XM,2015,340000,110000,West,Washington,Seattle,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,140Nm@ 1500-4000rpm,5,Y,10,Tata,Zest,Revotron 1.2T XM
542,Ford Classic 1.4 Duratorq CLXI,2013,200000,70000,West,Washington,Seattle,Diesel,Individual,Manual,Second Owner,19.68,1399.0,67.0,160Nm@ 2000rpm,5,Y,12,Ford,Classic,1.4 Duratorq CLXI
543,Maruti Alto LXI,2002,140000,50000,West,California,Los Angeles,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5,Y,23,Maruti,Alto,LXI
544,Toyota Innova 2.5 G (Diesel) 8 Seater,2013,1000000,190000,Central,Michigan,Detroit,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,200Nm@ 1200-3600rpm,8,Y,12,Toyota,Innova,2.5 G (Diesel) 8 Seater
545,Mahindra Bolero SLX,2010,495000,100000,Central,Michigan,Detroit,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,180 Nm at 1440-1500rpm,7,Y,15,Mahindra,Bolero,SLX
546,Maruti Alto 800 LXI,2015,236000,60000,West,California,San Diego,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69Nm@ 3500rpm,5,Y,10,Maruti,Alto,800 LXI
547,Maruti Wagon R VXI BS IV,2015,390000,40000,Central,Illinois,Chicago,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,90Nm@ 3500rpm,5,Y,10,Maruti,Wagon,R VXI BS IV
548,Maruti Swift Dzire VDi,2009,275000,90000,Central,Illinois,Chicago,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,190Nm@ 2000rpm,5,Y,16,Maruti,Swift,Dzire VDi
549,Tata Safari Storme EX,2015,503000,110000,Central,Illinois,Chicago,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,320Nm@ 1500-3000rpm,7,Y,10,Tata,Safari,Storme EX
550,Maruti Vitara Brezza ZDi Plus Dual Tone,2017,775000,32000,Central,Illinois,Chicago,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,200Nm@ 1750rpm,5,Y,8,Maruti,Vitara,Brezza ZDi Plus Dual Tone
551,Toyota Innova Crysta 2.8 ZX AT BSIV,2016,1800000,30000,West,Washington,Seattle,Diesel,Individual,Automatic,First Owner,11.36,2755.0,171.5,360Nm@ 1200-3400rpm,7,Y,9,Toyota,Innova,Crysta 2.8 ZX AT BSIV
552,Hyundai Creta 1.6 CRDi SX,2016,850000,58000,West,Washington,Seattle,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,259.9Nm@ 1900-2750rpm,5,Y,9,Hyundai,Creta,1.6 CRDi SX
553,Maruti Vitara Brezza VDi,2018,750000,5000,West,Washington,Seattle,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200Nm@ 1750rpm,5,Y,7,Maruti,Vitara,Brezza VDi
554,Hyundai i20 1.2 Spotz,2018,570000,25000,West,Washington,Seattle,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5,Y,7,Hyundai,i20,1.2 Spotz
555,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,580000,32000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,113.75nm@ 4000rpm,5,Y,7,Hyundai,Grand,i10 1.2 Kappa Sportz BSIV
556,Honda Jazz 1.2 VX i VTEC,2016,484999,30000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,18.7,1199.0,88.7,110Nm@ 4800rpm,5,Y,9,Honda,Jazz,1.2 VX i VTEC
557,Honda BR-V i-VTEC S MT,2017,700000,43000,East,New York,New York City,Petrol,Dealer,Manual,First Owner,15.4,1497.0,117.3,145Nm@ 4600rpm,7,Y,8,Honda,BR-V,i-VTEC S MT
558,Hyundai Verna S,2012,415000,60000,Central,Texas,Dallas,Petrol,Dealer,Manual,First Owner,17.7,1497.0,113.42,144.15nm@ 4500rpm,5,Y,13,Hyundai,Verna,S
559,Nissan Micra XV CVT,2015,325000,50000,West,California,Los Angeles,Petrol,Individual,Automatic,First Owner,19.34,1198.0,76.0,104Nm@ 4400rpm,5,Y,10,Nissan,Micra,XV CVT
560,Ford Figo Aspire 1.2 Ti-VCT Trend,2018,550000,14200,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,112Nm@ 4000rpm,5,Y,7,Ford,Figo,Aspire 1.2 Ti-VCT Trend
561,Hyundai EON Sportz,2017,300000,10000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,5,Y,8,Hyundai,EON,Sportz
562,Datsun RediGO T Option,2018,217000,25000,East,New York,New York City,Petrol,Individual,Manual,First Owner,22.7,799.0,53.64,72Nm@ 4386rpm,5,Y,7,Datsun,RediGO,T Option
563,Ford Freestyle Titanium Petrol BSIV,2018,700000,19100,Central,Texas,Dallas,Petrol,Individual,Manual,First Owner,19.0,1194.0,94.68,120Nm@ 4250rpm,5,Y,7,Ford,Freestyle,Titanium Petrol BSIV
564,Hyundai Santro Sportz AMT BSIV,2019,466000,25000,East,District of Columbia,Washington,Petrol,Individual,Automatic,Fourth & Above Owner,20.3,1086.0,68.0,99Nm@ 4500rpm,5,Y,6,Hyundai,Santro,Sportz AMT BSIV
565,Ford EcoSport 1.5 Diesel Trend BSIV,2014,484999,54000,West,Washington,Seattle,Diesel,Dealer,Manual,First Owner,23.0,1498.0,98.96,205Nm@ 1750-3250rpm,5,Y,11,Ford,EcoSport,1.5 Diesel Trend BSIV
566,Nissan Sunny XL D,2018,670000,35000,West,Washington,Seattle,Diesel,Individual,Manual,First Owner,22.71,1461.0,84.8,200Nm@ 2000rpm,5,Y,7,Nissan,Sunny,XL D
567,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,500000,20000,West,Washington,Seattle,Petrol,Individual,Manual,Second Owner,18.9,1197.0,81.86,113.75nm@ 4000rpm,5,Y,7,Hyundai,Grand,i10 1.2 Kappa Sportz BSIV
568,Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2016,675000,52000,West,California,San Diego,Diesel,Individual,Manual,First Owner,23.65,1248.0,88.5,200Nm@ 1750rpm,5,Y,9,Maruti,SX4,S Cross 2015-2017 DDiS 200 Zeta
569,Hyundai i20 1.4 CRDi Asta,2011,220000,120000,Central,Illinois,Chicago,Diesel,Individual,Manual,Second Owner,23.0,1396.0,90.0,22.4 kgm at 1750-2750rpm,5,Y,14,Hyundai,i20,1.4 CRDi Asta
570,Jeep Compass 2.0 Limited,2017,1650000,50000,East,New York,New York City,Diesel,Individual,Manual,First Owner,17.1,1956.0,170.0,350Nm@ 1750-2500rpm,5,Y,8,Jeep,Compass,2.0 Limited
571,Maruti Ertiga ZDI,2013,630000,120000,East,New York,New York City,Diesel,Individual,Manual,Second Owner,20.77,1248.0,88.8,200Nm@ 1750rpm,7,Y,12,Maruti,Ertiga,ZDI
572,Tata Manza Aura Quadrajet,2010,250000,90000,West,California,Los Angeles,Diesel,Individual,Manual,Second Owner,18.8,1248.0,90.0,200Nm@ 1750-3000rpm,5,Y,15,Tata,Manza,Aura Quadrajet
573,Maruti Wagon R LXI,2004,120000,120000,West,Washington,Seattle,Petrol,Individual,Manual,Third Owner,18.9,998.0,67.1,90Nm@ 3500rpm,5,Y,21,Maruti,Wagon,R LXI
574,Skoda Rapid 1.5 TDI Elegance,2015,300000,101500,South,North Carolina,Charlotte,Diesel,Individual,Manual,Second Owner,21.14,1498.0,103.52,250Nm@ 1500-2500rpm,5,Y,10,Skoda,Rapid,1.5 TDI Elegance
575,Hyundai Verna 1.6 CRDi EX AT,2013,525000,75000,South,Florida,Miami,Diesel,Individual,Automatic,First Owner,22.32,1582.0,126.3,259.9Nm@ 1900-2750rpm,5,Y,12,Hyundai,Verna,1.6 CRDi EX AT
578,Mahindra Scorpio 1.99 S10,2016,1100000,100000,West,Washington,Seattle,Diesel,Individual,Manual,First Owner,15.4,1997.0,120.0,280Nm@ 1800-2800rpm,7,Y,9,Mahindra,Scorpio,1.99 S10
579,Renault Duster 110PS Diesel RxZ,2012,480000,55735,West,California,Los Angeles,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.45,248Nm@ 2250rpm,5,Y,13,Renault,Duster,110PS Diesel RxZ
580,Mahindra XUV500 W4,2014,605000,80000,Central,Texas,Dallas,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7,Y,11,Mahindra,XUV500,W4
581,Maruti Alto 800 LXI Optional,2016,250000,50000,Central,Texas,Dallas,Petrol,Individual,Manual,Second Owner,24.7,796.0,47.3,69Nm@ 3500rpm,5,Y,9,Maruti,Alto,800 LXI Optional
582,Ford Figo Diesel Celebration Edition,2013,245000,70000,West,California,San Francisco,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.1,160Nm@ 2000rpm,5,Y,12,Ford,Figo,Diesel Celebration Edition
583,Hyundai i10 Magna 1.2 iTech SE,2012,210000,76000,West,California,San Francisco,Petrol,Individual,Manual,Fourth & Above Owner,20.36,1197.0,78.9,111.7Nm@ 4000rpm,5,Y,13,Hyundai,i10,Magna 1.2 iTech SE
584,Maruti Swift Dzire VXI 1.2,2020,730000,1500,West,California,San Francisco,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,113Nm@ 4200rpm,5,Y,5,Maruti,Swift,Dzire VXI 1.2
585,Mahindra Bolero 2011-2019 SLX,2012,500000,76000,East,New York,New York City,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,195Nm@ 1400-2200rpm,7,Y,13,Mahindra,Bolero,2011-2019 SLX
586,Maruti Wagon R VXI Optional,2015,400000,40000,East,New York,New York City,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,90Nm@ 3500rpm,5,Y,10,Maruti,Wagon,R VXI Optional
587,Hyundai EON Magna Plus,2015,280000,60000,East,New York,New York City,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,5,Y,10,Hyundai,EON,Magna Plus
588,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2009,561000,170000,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,Third Owner,12.8,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),8,Y,16,Toyota,Innova,2.5 G (Diesel) 8 Seater BS IV
589,Mitsubishi Pajero Sport 4X4,2013,950000,181491,Central,Illinois,Chicago,Diesel,Dealer,Manual,First Owner,13.5,2477.0,175.56,400Nm@ 2000-2500rpm,7,Y,12,Mitsubishi,Pajero,Sport 4X4
590,Chevrolet Beat Diesel LS,2016,375000,53319,Central,Illinois,Chicago,Diesel,Dealer,Manual,First Owner,25.44,936.0,56.3,142.5Nm@ 1750rpm,5,Y,9,Chevrolet,Beat,Diesel LS
591,Volkswagen Ameo 1.5 TDI Comfortline,2017,700000,40906,Central,Illinois,Chicago,Diesel,Dealer,Manual,First Owner,21.66,1498.0,108.62,250Nm@ 1500-3000rpm,5,Y,8,Volkswagen,Ameo,1.5 TDI Comfortline
592,Toyota Etios VX,2012,375000,31711,East,New York,New York City,Petrol,Dealer,Manual,Second Owner,17.6,1496.0,88.7,132Nm@ 3000rpm,5,Y,13,Toyota,Etios,VX
593,Hyundai EON Era Plus,2012,270000,43755,West,California,Los Angeles,Petrol,Dealer,Manual,Second Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,5,Y,13,Hyundai,EON,Era Plus
594,Renault KWID RXT,2016,300000,66693,East,New York,New York City,Petrol,Dealer,Manual,First Owner,25.17,799.0,53.3,72Nm@ 4386rpm,5,Y,9,Renault,KWID,RXT
595,Maruti Zen Estilo VXI BSIV,2010,225000,59549,West,California,Los Angeles,Petrol,Dealer,Manual,First Owner,19.0,998.0,67.1,90Nm@ 3500rpm,5,Y,15,Maruti,Zen,Estilo VXI BSIV
596,Toyota Innova 2.5 G (Diesel) 8 Seater,2015,1350000,94385,West,California,Los Angeles,Diesel,Dealer,Manual,First Owner,12.99,2494.0,100.6,200Nm@ 1200-3600rpm,8,Y,10,Toyota,Innova,2.5 G (Diesel) 8 Seater
597,Maruti Zen Estilo LXI BSIII,2010,200000,73730,West,California,Los Angeles,Petrol,Dealer,Manual,First Owner,18.2,998.0,67.1,90Nm@ 3500rpm,5,Y,15,Maruti,Zen,Estilo LXI BSIII
598,Hyundai Verna 1.6 SX,2011,400000,221889,East,New York,New York City,Diesel,Dealer,Manual,First Owner,22.32,1582.0,126.32,259.8Nm@ 1900-2750rpm,5,Y,14,Hyundai,Verna,1.6 SX
599,Honda Amaze VX i-DTEC,2013,500000,116104,East,New York,New York City,Diesel,Dealer,Manual,First Owner,25.8,1498.0,98.6,200Nm@ 1750rpm,5,Y,12,Honda,Amaze,VX i-DTEC
600,Maruti Swift VXI BSIV,2015,500000,150546,East,New York,New York City,Petrol,Dealer,Manual,First Owner,22.0,1197.0,81.8,113Nm@ 4200rpm,5,Y,10,Maruti,Swift,VXI BSIV
601,Toyota Fortuner 2.8 2WD MT,2013,1500000,148120,West,California,Los Angeles,Diesel,Dealer,Manual,First Owner,14.24,2755.0,174.5,420Nm@ 1400-2600rpm,7,Y,12,Toyota,Fortuner,2.8 2WD MT
602,Ford Ecosport 1.5 Ti VCT MT Titanium,2015,555000,20000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,Second Owner,15.8,1499.0,110.0,140Nm@ 4400rpm,5,Y,10,Ford,Ecosport,1.5 Ti VCT MT Titanium
603,Hyundai Grand i10 1.2 Kappa Magna AT,2018,580000,30000,East,Pennsylvania,Philadelphia,Petrol,Individual,Automatic,First Owner,18.9,1197.0,81.86,113.75nm@ 4000rpm,5,Y,7,Hyundai,Grand,i10 1.2 Kappa Magna AT
604,Tata Aria Pride,2011,337000,142000,West,California,Los Angeles,Diesel,Individual,Manual,Third Owner,13.7,2179.0,138.1,320Nm@ 1700-2700rpm,7,Y,14,Tata,Aria,Pride
605,Tata Sumo CX 10 Str BSIV,2011,175000,20000,South,North Carolina,Charlotte,Diesel,Individual,Manual,First Owner,12.2,1948.0,68.0,"115@ 2,500(kgm@ rpm)",10,Y,14,Tata,Sumo,CX 10 Str BSIV
606,Tata Manza Aura Plus Quadrajet,2009,180000,120000,South,North Carolina,Charlotte,Diesel,Individual,Manual,Second Owner,18.8,1248.0,90.0,200Nm@ 1750-3000rpm,5,Y,16,Tata,Manza,Aura Plus Quadrajet
607,Hyundai i10 Sportz 1.1L,2011,200000,80000,East,New York,New York City,Petrol,Individual,Manual,First Owner,19.81,1086.0,68.05,99.04Nm@ 4500rpm,5,Y,14,Hyundai,i10,Sportz 1.1L
608,Tata Indigo CS LX (TDI) BS-III,2016,260000,60000,West,Washington,Seattle,Diesel,Individual,Manual,First Owner,19.09,1405.0,69.01,135Nm@ 2500rpm,5,Y,9,Tata,Indigo,CS LX (TDI) BS-III
609,Renault KWID 1.0 RXT Optional,2016,350000,25000,South,Georgia,Atlanta,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,91Nm@ 4250rpm,5,Y,9,Renault,KWID,1.0 RXT Optional
610,Mahindra Bolero SLX,2011,409999,50000,South,North Carolina,Charlotte,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,180 Nm at 1440-1500rpm,7,Y,14,Mahindra,Bolero,SLX
611,Mahindra TUV 300 T8,2017,655000,126000,South,North Carolina,Charlotte,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,240Nm@ 1600-2800rpm,7,Y,8,Mahindra,TUV,300 T8
612,Maruti Swift Dzire LDI,2015,370000,170000,South,North Carolina,Charlotte,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,190Nm@ 2000rpm,5,Y,10,Maruti,Swift,Dzire LDI
613,Maruti Alto 800 LXI,2013,200000,24000,East,New York,New York City,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69Nm@ 3500rpm,5,Y,12,Maruti,Alto,800 LXI
614,Maruti Ertiga SHVS ZDI,2017,800000,100000,East,New York,New York City,Diesel,Individual,Manual,Second Owner,24.52,1248.0,88.5,200Nm@ 1750rpm,7,Y,8,Maruti,Ertiga,SHVS ZDI
615,Tata Tiago NRG Petrol,2019,550000,10000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,24.0,1199.0,83.81,114Nm@ 3500rpm,5,Y,6,Tata,Tiago,NRG Petrol
616,Ford Figo Diesel ZXI,2012,300000,70000,West,California,Los Angeles,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160Nm@ 2000rpm,5,Y,13,Ford,Figo,Diesel ZXI
617,Maruti Omni E MPI STD BS IV,2017,220000,40000,West,California,Los Angeles,Petrol,Individual,Manual,First Owner,16.8,796.0,34.2,59Nm@ 2500rpm,8,Y,8,Maruti,Omni,E MPI STD BS IV
